( 1 ,  -1 ,  0  )
( 687 ,  570 ,  -1257  )
( 688 ,  569 ,  -1257  )
( 689 ,  569 ,  -1258  )
( 688 ,  569 ,  -1257  )
( 689 ,  568 ,  -1257  )
( 690 ,  568 ,  -1258  )
( 691 ,  567 ,  -1258  )
( 691 ,  568 ,  -1259  )
( 692 ,  567 ,  -1259  )
( 693 ,  567 ,  -1260  )
( 694 ,  566 ,  -1260  )
( 695 ,  565 ,  -1260  )
( 694 ,  566 ,  -1260  )
( 695 ,  565 ,  -1260  )
( 696 ,  564 ,  -1260  )
( 697 ,  563 ,  -1260  )
( 698 ,  563 ,  -1261  )
( 699 ,  562 ,  -1261  )
( 700 ,  561 ,  -1261  )
( 701 ,  560 ,  -1261  )
( 702 ,  559 ,  -1261  )
( 703 ,  558 ,  -1261  )
( 704 ,  558 ,  -1262  )
( 705 ,  557 ,  -1262  )
( 706 ,  556 ,  -1262  )
( 706 ,  555 ,  -1261  )
( 707 ,  554 ,  -1261  )
( 707 ,  553 ,  -1260  )
( 708 ,  552 ,  -1260  )
( 707 ,  553 ,  -1260  )
( 708 ,  552 ,  -1260  )
( 707 ,  552 ,  -1259  )
( 707 ,  553 ,  -1260  )
( 708 ,  553 ,  -1261  )
( 709 ,  552 ,  -1261  )
( 709 ,  553 ,  -1262  )
( 710 ,  552 ,  -1262  )
( 711 ,  551 ,  -1262  )
( 712 ,  551 ,  -1263  )
( 711 ,  552 ,  -1263  )
( 712 ,  551 ,  -1263  )
( 712 ,  552 ,  -1264  )
( 713 ,  552 ,  -1265  )
( 714 ,  551 ,  -1265  )
( 715 ,  551 ,  -1266  )
( 716 ,  550 ,  -1266  )
( 717 ,  549 ,  -1266  )
( 718 ,  548 ,  -1266  )
( 718 ,  547 ,  -1265  )
( 718 ,  546 ,  -1264  )
( 719 ,  545 ,  -1264  )
( 720 ,  544 ,  -1264  )
( 721 ,  543 ,  -1264  )
( 722 ,  542 ,  -1264  )
( 722 ,  541 ,  -1263  )
( 723 ,  540 ,  -1263  )
( 723 ,  539 ,  -1262  )
( 724 ,  539 ,  -1263  )
( 725 ,  538 ,  -1263  )
( 724 ,  539 ,  -1263  )
( 723 ,  540 ,  -1263  )
( 724 ,  539 ,  -1263  )
( 725 ,  538 ,  -1263  )
( 726 ,  538 ,  -1264  )
( 727 ,  537 ,  -1264  )
( 728 ,  537 ,  -1265  )
( 729 ,  536 ,  -1265  )
( 729 ,  537 ,  -1266  )
( 730 ,  536 ,  -1266  )
( 731 ,  536 ,  -1267  )
( 732 ,  535 ,  -1267  )
( 733 ,  534 ,  -1267  )
( 734 ,  533 ,  -1267  )
( 733 ,  533 ,  -1266  )
( 734 ,  532 ,  -1266  )
( 735 ,  531 ,  -1266  )
( 736 ,  531 ,  -1267  )
( 735 ,  531 ,  -1266  )
( 736 ,  530 ,  -1266  )
( 737 ,  529 ,  -1266  )
( 738 ,  528 ,  -1266  )
( 739 ,  527 ,  -1266  )
( 740 ,  526 ,  -1266  )
( 741 ,  525 ,  -1266  )
( 742 ,  524 ,  -1266  )
( 743 ,  523 ,  -1266  )
( 744 ,  522 ,  -1266  )
( 743 ,  522 ,  -1265  )
( 743 ,  523 ,  -1266  )
( 742 ,  524 ,  -1266  )
( 743 ,  523 ,  -1266  )
( 742 ,  524 ,  -1266  )
( 743 ,  523 ,  -1266  )
( 744 ,  522 ,  -1266  )
( 745 ,  522 ,  -1267  )
( 746 ,  521 ,  -1267  )
( 747 ,  520 ,  -1267  )
( 748 ,  520 ,  -1268  )
( 749 ,  520 ,  -1269  )
( 750 ,  519 ,  -1269  )
( 751 ,  518 ,  -1269  )
( 752 ,  517 ,  -1269  )
( 753 ,  516 ,  -1269  )
( 754 ,  515 ,  -1269  )
( 754 ,  516 ,  -1270  )
( 755 ,  515 ,  -1270  )
( 756 ,  514 ,  -1270  )
( 757 ,  513 ,  -1270  )
( 756 ,  514 ,  -1270  )
( 757 ,  514 ,  -1271  )
( 757 ,  515 ,  -1272  )
( 757 ,  516 ,  -1273  )
( 758 ,  515 ,  -1273  )
( 759 ,  514 ,  -1273  )
( 760 ,  513 ,  -1273  )
( 761 ,  512 ,  -1273  )
( 762 ,  511 ,  -1273  )
( 763 ,  510 ,  -1273  )
( 764 ,  509 ,  -1273  )
( 765 ,  508 ,  -1273  )
( 766 ,  507 ,  -1273  )
( 767 ,  506 ,  -1273  )
( 768 ,  505 ,  -1273  )
( 769 ,  504 ,  -1273  )
( 770 ,  503 ,  -1273  )
( 771 ,  502 ,  -1273  )
( 772 ,  501 ,  -1273  )
( 773 ,  500 ,  -1273  )
( 774 ,  500 ,  -1274  )
( 775 ,  499 ,  -1274  )
( 776 ,  498 ,  -1274  )
( 775 ,  499 ,  -1274  )
( 776 ,  498 ,  -1274  )
( 777 ,  497 ,  -1274  )
( 778 ,  496 ,  -1274  )
( 777 ,  496 ,  -1273  )
( 778 ,  496 ,  -1274  )
( 778 ,  497 ,  -1275  )
( 779 ,  496 ,  -1275  )
( 780 ,  495 ,  -1275  )
( 781 ,  494 ,  -1275  )
( 782 ,  493 ,  -1275  )
( 783 ,  492 ,  -1275  )
( 784 ,  492 ,  -1276  )
( 785 ,  491 ,  -1276  )
( 786 ,  490 ,  -1276  )
( 787 ,  489 ,  -1276  )
( 787 ,  488 ,  -1275  )
( 788 ,  487 ,  -1275  )
( 789 ,  486 ,  -1275  )
( 790 ,  485 ,  -1275  )
( 791 ,  484 ,  -1275  )
( 792 ,  483 ,  -1275  )
( 793 ,  482 ,  -1275  )
( 794 ,  481 ,  -1275  )
( 795 ,  480 ,  -1275  )
( 796 ,  480 ,  -1276  )
( 797 ,  479 ,  -1276  )
( 796 ,  480 ,  -1276  )
( 796 ,  481 ,  -1277  )
( 797 ,  480 ,  -1277  )
( 798 ,  479 ,  -1277  )
( 799 ,  478 ,  -1277  )
( 798 ,  478 ,  -1276  )
( 797 ,  479 ,  -1276  )
( 798 ,  478 ,  -1276  )
( 799 ,  477 ,  -1276  )
( 800 ,  476 ,  -1276  )
( 801 ,  475 ,  -1276  )
( 801 ,  474 ,  -1275  )
( 802 ,  474 ,  -1276  )
( 801 ,  474 ,  -1275  )
( 802 ,  473 ,  -1275  )
( 803 ,  473 ,  -1276  )
( 802 ,  474 ,  -1276  )
( 803 ,  473 ,  -1276  )
( 804 ,  472 ,  -1276  )
( 804 ,  471 ,  -1275  )
( 805 ,  470 ,  -1275  )
( 806 ,  469 ,  -1275  )
( 807 ,  468 ,  -1275  )
( 807 ,  467 ,  -1274  )
( 808 ,  466 ,  -1274  )
( 809 ,  465 ,  -1274  )
( 810 ,  464 ,  -1274  )
( 811 ,  464 ,  -1275  )
( 812 ,  463 ,  -1275  )
( 813 ,  462 ,  -1275  )
( 814 ,  461 ,  -1275  )
( 815 ,  460 ,  -1275  )
( 814 ,  461 ,  -1275  )
( 815 ,  460 ,  -1275  )
( 816 ,  459 ,  -1275  )
( 817 ,  458 ,  -1275  )
( 818 ,  457 ,  -1275  )
( 819 ,  456 ,  -1275  )
( 820 ,  456 ,  -1276  )
( 820 ,  455 ,  -1275  )
( 821 ,  454 ,  -1275  )
( 822 ,  453 ,  -1275  )
( 823 ,  452 ,  -1275  )
( 824 ,  451 ,  -1275  )
( 823 ,  451 ,  -1274  )
( 824 ,  450 ,  -1274  )
( 825 ,  449 ,  -1274  )
( 826 ,  448 ,  -1274  )
( 825 ,  448 ,  -1273  )
( 826 ,  447 ,  -1273  )
( 825 ,  447 ,  -1272  )
( 826 ,  446 ,  -1272  )
( 827 ,  445 ,  -1272  )
( 828 ,  445 ,  -1273  )
( 829 ,  444 ,  -1273  )
( 830 ,  443 ,  -1273  )
( 831 ,  443 ,  -1274  )
( 832 ,  442 ,  -1274  )
( 832 ,  441 ,  -1273  )
( 833 ,  440 ,  -1273  )
( 834 ,  439 ,  -1273  )
( 835 ,  438 ,  -1273  )
( 836 ,  437 ,  -1273  )
( 837 ,  436 ,  -1273  )
( 838 ,  436 ,  -1274  )
( 839 ,  435 ,  -1274  )
( 840 ,  434 ,  -1274  )
( 839 ,  435 ,  -1274  )
( 840 ,  434 ,  -1274  )
( 839 ,  434 ,  -1273  )
( 840 ,  433 ,  -1273  )
( 841 ,  432 ,  -1273  )
( 842 ,  431 ,  -1273  )
( 842 ,  432 ,  -1274  )
( 843 ,  432 ,  -1275  )
( 844 ,  432 ,  -1276  )
( 845 ,  431 ,  -1276  )
( 845 ,  432 ,  -1277  )
( 846 ,  431 ,  -1277  )
( 846 ,  430 ,  -1276  )
( 847 ,  429 ,  -1276  )
( 848 ,  429 ,  -1277  )
( 849 ,  428 ,  -1277  )
( 850 ,  427 ,  -1277  )
( 851 ,  426 ,  -1277  )
( 852 ,  425 ,  -1277  )
( 853 ,  424 ,  -1277  )
( 854 ,  424 ,  -1278  )
( 855 ,  423 ,  -1278  )
( 854 ,  423 ,  -1277  )
( 853 ,  423 ,  -1276  )
( 854 ,  423 ,  -1277  )
( 853 ,  423 ,  -1276  )
( 854 ,  422 ,  -1276  )
( 855 ,  421 ,  -1276  )
( 856 ,  420 ,  -1276  )
( 855 ,  420 ,  -1275  )
( 856 ,  420 ,  -1276  )
( 857 ,  419 ,  -1276  )
( 858 ,  418 ,  -1276  )
( 859 ,  417 ,  -1276  )
( 860 ,  417 ,  -1277  )
( 861 ,  416 ,  -1277  )
( 862 ,  415 ,  -1277  )
( 863 ,  414 ,  -1277  )
( 863 ,  415 ,  -1278  )
( 864 ,  415 ,  -1279  )
( 865 ,  414 ,  -1279  )
( 866 ,  413 ,  -1279  )
( 867 ,  412 ,  -1279  )
( 866 ,  413 ,  -1279  )
( 867 ,  412 ,  -1279  )
( 868 ,  411 ,  -1279  )
( 869 ,  410 ,  -1279  )
( 870 ,  410 ,  -1280  )
( 871 ,  409 ,  -1280  )
( 872 ,  408 ,  -1280  )
( 873 ,  407 ,  -1280  )
( 874 ,  406 ,  -1280  )
( 874 ,  405 ,  -1279  )
( 874 ,  404 ,  -1278  )
( 875 ,  403 ,  -1278  )
( 874 ,  403 ,  -1277  )
( 874 ,  404 ,  -1278  )
( 875 ,  403 ,  -1278  )
( 876 ,  402 ,  -1278  )
( 875 ,  403 ,  -1278  )
( 876 ,  402 ,  -1278  )
( 877 ,  401 ,  -1278  )
( 878 ,  400 ,  -1278  )
( 879 ,  400 ,  -1279  )
( 879 ,  401 ,  -1280  )
( 880 ,  400 ,  -1280  )
( 881 ,  399 ,  -1280  )
( 880 ,  399 ,  -1279  )
( 881 ,  398 ,  -1279  )
( 882 ,  397 ,  -1279  )
( 883 ,  396 ,  -1279  )
( 884 ,  395 ,  -1279  )
( 885 ,  394 ,  -1279  )
( 884 ,  395 ,  -1279  )
( 883 ,  395 ,  -1278  )
( 884 ,  394 ,  -1278  )
( 885 ,  393 ,  -1278  )
( 886 ,  392 ,  -1278  )
( 887 ,  392 ,  -1279  )
( 888 ,  391 ,  -1279  )
( 887 ,  391 ,  -1278  )
( 888 ,  390 ,  -1278  )
( 888 ,  391 ,  -1279  )
( 889 ,  390 ,  -1279  )
( 890 ,  389 ,  -1279  )
( 891 ,  388 ,  -1279  )
( 891 ,  387 ,  -1278  )
( 892 ,  386 ,  -1278  )
( 893 ,  385 ,  -1278  )
( 892 ,  386 ,  -1278  )
( 893 ,  385 ,  -1278  )
( 894 ,  384 ,  -1278  )
( 895 ,  383 ,  -1278  )
( 896 ,  382 ,  -1278  )
( 897 ,  381 ,  -1278  )
( 898 ,  380 ,  -1278  )
( 899 ,  379 ,  -1278  )
( 898 ,  380 ,  -1278  )
( 897 ,  380 ,  -1277  )
( 897 ,  381 ,  -1278  )
( 898 ,  381 ,  -1279  )
( 898 ,  380 ,  -1278  )
( 899 ,  379 ,  -1278  )
( 898 ,  379 ,  -1277  )
( 897 ,  380 ,  -1277  )
( 898 ,  379 ,  -1277  )
( 899 ,  378 ,  -1277  )
( 900 ,  377 ,  -1277  )
( 901 ,  377 ,  -1278  )
( 902 ,  376 ,  -1278  )
( 903 ,  375 ,  -1278  )
( 904 ,  374 ,  -1278  )
( 905 ,  373 ,  -1278  )
( 906 ,  372 ,  -1278  )
( 907 ,  371 ,  -1278  )
( 907 ,  370 ,  -1277  )
( 908 ,  369 ,  -1277  )
( 909 ,  368 ,  -1277  )
( 909 ,  369 ,  -1278  )
( 910 ,  368 ,  -1278  )
( 909 ,  369 ,  -1278  )
( 908 ,  369 ,  -1277  )
( 909 ,  368 ,  -1277  )
( 908 ,  368 ,  -1276  )
( 908 ,  369 ,  -1277  )
( 909 ,  368 ,  -1277  )
( 910 ,  367 ,  -1277  )
( 911 ,  366 ,  -1277  )
( 912 ,  365 ,  -1277  )
( 913 ,  364 ,  -1277  )
( 914 ,  363 ,  -1277  )
( 915 ,  362 ,  -1277  )
( 915 ,  361 ,  -1276  )
( 916 ,  360 ,  -1276  )
( 917 ,  359 ,  -1276  )
( 918 ,  358 ,  -1276  )
( 919 ,  357 ,  -1276  )
( 920 ,  356 ,  -1276  )
( 921 ,  355 ,  -1276  )
( 922 ,  354 ,  -1276  )
( 922 ,  353 ,  -1275  )
( 923 ,  352 ,  -1275  )
( 924 ,  351 ,  -1275  )
( 925 ,  350 ,  -1275  )
( 926 ,  349 ,  -1275  )
( 927 ,  348 ,  -1275  )
( 928 ,  348 ,  -1276  )
( 929 ,  347 ,  -1276  )
( 930 ,  346 ,  -1276  )
( 931 ,  345 ,  -1276  )
( 932 ,  344 ,  -1276  )
( 933 ,  343 ,  -1276  )
( 932 ,  344 ,  -1276  )
( 933 ,  343 ,  -1276  )
( 934 ,  342 ,  -1276  )
( 935 ,  341 ,  -1276  )
( 936 ,  340 ,  -1276  )
( 935 ,  341 ,  -1276  )
( 936 ,  340 ,  -1276  )
( 937 ,  339 ,  -1276  )
( 938 ,  338 ,  -1276  )
( 939 ,  338 ,  -1277  )
( 939 ,  339 ,  -1278  )
( 938 ,  339 ,  -1277  )
( 938 ,  340 ,  -1278  )
( 938 ,  341 ,  -1279  )
( 937 ,  342 ,  -1279  )
( 936 ,  342 ,  -1278  )
( 935 ,  343 ,  -1278  )
( 934 ,  344 ,  -1278  )
( 933 ,  344 ,  -1277  )
( 932 ,  344 ,  -1276  )
( 931 ,  344 ,  -1275  )
( 930 ,  344 ,  -1274  )
( 930 ,  343 ,  -1273  )
( 931 ,  342 ,  -1273  )
( 931 ,  341 ,  -1272  )
( 931 ,  342 ,  -1273  )
( 931 ,  341 ,  -1272  )
( 930 ,  341 ,  -1271  )
( 930 ,  340 ,  -1270  )
( 931 ,  339 ,  -1270  )
( 931 ,  338 ,  -1269  )
( 931 ,  337 ,  -1268  )
( 931 ,  336 ,  -1267  )
( 932 ,  336 ,  -1268  )
( 932 ,  335 ,  -1267  )
( 932 ,  334 ,  -1266  )
( 932 ,  333 ,  -1265  )
( 932 ,  332 ,  -1264  )
( 933 ,  331 ,  -1264  )
( 934 ,  330 ,  -1264  )
( 933 ,  330 ,  -1263  )
( 933 ,  329 ,  -1262  )
( 932 ,  330 ,  -1262  )
( 933 ,  329 ,  -1262  )
( 932 ,  330 ,  -1262  )
( 933 ,  329 ,  -1262  )
( 934 ,  328 ,  -1262  )
( 935 ,  327 ,  -1262  )
( 936 ,  326 ,  -1262  )
( 935 ,  327 ,  -1262  )
( 936 ,  326 ,  -1262  )
( 937 ,  326 ,  -1263  )
( 938 ,  326 ,  -1264  )
( 939 ,  325 ,  -1264  )
( 940 ,  325 ,  -1265  )
( 941 ,  325 ,  -1266  )
( 942 ,  325 ,  -1267  )
( 943 ,  324 ,  -1267  )
( 944 ,  324 ,  -1268  )
( 945 ,  324 ,  -1269  )
( 946 ,  323 ,  -1269  )
( 947 ,  322 ,  -1269  )
( 948 ,  322 ,  -1270  )
( 949 ,  321 ,  -1270  )
( 949 ,  322 ,  -1271  )
( 948 ,  323 ,  -1271  )
( 949 ,  323 ,  -1272  )
( 948 ,  323 ,  -1271  )
( 949 ,  323 ,  -1272  )
( 950 ,  323 ,  -1273  )
( 951 ,  323 ,  -1274  )
( 952 ,  323 ,  -1275  )
( 952 ,  324 ,  -1276  )
( 953 ,  324 ,  -1277  )
( 954 ,  324 ,  -1278  )
( 955 ,  324 ,  -1279  )
( 954 ,  325 ,  -1279  )
( 955 ,  325 ,  -1280  )
( 956 ,  325 ,  -1281  )
( 956 ,  324 ,  -1280  )
( 957 ,  324 ,  -1281  )
( 958 ,  324 ,  -1282  )
( 959 ,  324 ,  -1283  )
( 959 ,  325 ,  -1284  )
( 960 ,  325 ,  -1285  )
( 960 ,  326 ,  -1286  )
( 960 ,  327 ,  -1287  )
( 959 ,  328 ,  -1287  )
( 960 ,  328 ,  -1288  )
( 961 ,  327 ,  -1288  )
( 962 ,  327 ,  -1289  )
( 962 ,  328 ,  -1290  )
( 962 ,  329 ,  -1291  )
( 962 ,  330 ,  -1292  )
( 963 ,  330 ,  -1293  )
( 963 ,  331 ,  -1294  )
( 964 ,  330 ,  -1294  )
( 964 ,  331 ,  -1295  )
( 964 ,  332 ,  -1296  )
( 964 ,  333 ,  -1297  )
( 964 ,  334 ,  -1298  )
( 964 ,  335 ,  -1299  )
( 965 ,  335 ,  -1300  )
( 965 ,  336 ,  -1301  )
( 965 ,  337 ,  -1302  )
( 965 ,  338 ,  -1303  )
( 965 ,  339 ,  -1304  )
( 966 ,  339 ,  -1305  )
( 965 ,  340 ,  -1305  )
( 964 ,  341 ,  -1305  )
( 964 ,  342 ,  -1306  )
( 965 ,  341 ,  -1306  )
( 966 ,  340 ,  -1306  )
( 966 ,  341 ,  -1307  )
( 965 ,  342 ,  -1307  )
( 964 ,  343 ,  -1307  )
( 964 ,  344 ,  -1308  )
( 964 ,  345 ,  -1309  )
( 965 ,  345 ,  -1310  )
( 966 ,  344 ,  -1310  )
( 966 ,  343 ,  -1309  )
( 966 ,  344 ,  -1310  )
( 965 ,  345 ,  -1310  )
( 966 ,  344 ,  -1310  )
( 965 ,  345 ,  -1310  )
( 965 ,  346 ,  -1311  )
( 965 ,  347 ,  -1312  )
( 964 ,  348 ,  -1312  )
( 965 ,  347 ,  -1312  )
( 965 ,  348 ,  -1313  )
( 965 ,  349 ,  -1314  )
( 964 ,  350 ,  -1314  )
( 963 ,  351 ,  -1314  )
( 962 ,  351 ,  -1313  )
( 961 ,  352 ,  -1313  )
( 960 ,  353 ,  -1313  )
( 959 ,  354 ,  -1313  )
( 960 ,  353 ,  -1313  )
( 960 ,  354 ,  -1314  )
( 960 ,  355 ,  -1315  )
( 959 ,  356 ,  -1315  )
( 959 ,  357 ,  -1316  )
( 958 ,  358 ,  -1316  )
( 958 ,  359 ,  -1317  )
( 957 ,  360 ,  -1317  )
( 956 ,  361 ,  -1317  )
( 955 ,  362 ,  -1317  )
( 955 ,  363 ,  -1318  )
( 955 ,  364 ,  -1319  )
( 954 ,  364 ,  -1318  )
( 953 ,  365 ,  -1318  )
( 953 ,  364 ,  -1317  )
( 952 ,  365 ,  -1317  )
( 951 ,  366 ,  -1317  )
( 950 ,  366 ,  -1316  )
( 949 ,  367 ,  -1316  )
( 948 ,  368 ,  -1316  )
( 947 ,  369 ,  -1316  )
( 946 ,  370 ,  -1316  )
( 945 ,  371 ,  -1316  )
( 944 ,  372 ,  -1316  )
( 943 ,  373 ,  -1316  )
( 942 ,  374 ,  -1316  )
( 941 ,  375 ,  -1316  )
( 941 ,  374 ,  -1315  )
( 940 ,  375 ,  -1315  )
( 939 ,  376 ,  -1315  )
( 938 ,  377 ,  -1315  )
( 937 ,  378 ,  -1315  )
( 936 ,  379 ,  -1315  )
( 935 ,  380 ,  -1315  )
( 934 ,  381 ,  -1315  )
( 933 ,  381 ,  -1314  )
( 934 ,  381 ,  -1315  )
( 933 ,  382 ,  -1315  )
( 932 ,  382 ,  -1314  )
( 931 ,  383 ,  -1314  )
( 930 ,  384 ,  -1314  )
( 929 ,  385 ,  -1314  )
( 928 ,  386 ,  -1314  )
( 929 ,  386 ,  -1315  )
( 928 ,  386 ,  -1314  )
( 927 ,  387 ,  -1314  )
( 926 ,  387 ,  -1313  )
( 925 ,  388 ,  -1313  )
( 924 ,  389 ,  -1313  )
( 923 ,  389 ,  -1312  )
( 922 ,  390 ,  -1312  )
( 921 ,  390 ,  -1311  )
( 920 ,  391 ,  -1311  )
( 919 ,  391 ,  -1310  )
( 920 ,  391 ,  -1311  )
( 919 ,  392 ,  -1311  )
( 918 ,  393 ,  -1311  )
( 917 ,  394 ,  -1311  )
( 916 ,  395 ,  -1311  )
( 917 ,  394 ,  -1311  )
( 916 ,  395 ,  -1311  )
( 917 ,  395 ,  -1312  )
( 918 ,  395 ,  -1313  )
( 917 ,  396 ,  -1313  )
( 916 ,  396 ,  -1312  )
( 915 ,  396 ,  -1311  )
( 914 ,  396 ,  -1310  )
( 913 ,  397 ,  -1310  )
( 912 ,  398 ,  -1310  )
( 911 ,  398 ,  -1309  )
( 910 ,  398 ,  -1308  )
( 911 ,  397 ,  -1308  )
( 910 ,  398 ,  -1308  )
( 909 ,  398 ,  -1307  )
( 908 ,  398 ,  -1306  )
( 907 ,  398 ,  -1305  )
( 906 ,  398 ,  -1304  )
( 905 ,  398 ,  -1303  )
( 904 ,  398 ,  -1302  )
( 903 ,  398 ,  -1301  )
( 902 ,  398 ,  -1300  )
( 901 ,  398 ,  -1299  )
( 901 ,  397 ,  -1298  )
( 900 ,  398 ,  -1298  )
( 899 ,  398 ,  -1297  )
( 898 ,  398 ,  -1296  )
( 897 ,  398 ,  -1295  )
( 897 ,  397 ,  -1294  )
( 896 ,  397 ,  -1293  )
( 895 ,  397 ,  -1292  )
( 894 ,  397 ,  -1291  )
( 893 ,  397 ,  -1290  )
( 892 ,  397 ,  -1289  )
( 891 ,  397 ,  -1288  )
( 890 ,  397 ,  -1287  )
( 889 ,  397 ,  -1286  )
( 888 ,  397 ,  -1285  )
( 888 ,  398 ,  -1286  )
( 887 ,  398 ,  -1285  )
( 886 ,  398 ,  -1284  )
( 885 ,  398 ,  -1283  )
( 885 ,  397 ,  -1282  )
( 884 ,  397 ,  -1281  )
( 884 ,  398 ,  -1282  )
( 884 ,  399 ,  -1283  )
( 885 ,  399 ,  -1284  )
( 884 ,  399 ,  -1283  )
( 883 ,  399 ,  -1282  )
( 882 ,  399 ,  -1281  )
( 881 ,  399 ,  -1280  )
( 880 ,  399 ,  -1279  )
( 880 ,  398 ,  -1278  )
( 879 ,  398 ,  -1277  )
( 879 ,  397 ,  -1276  )
( 878 ,  397 ,  -1275  )
( 878 ,  396 ,  -1274  )
( 879 ,  395 ,  -1274  )
( 878 ,  395 ,  -1273  )
( 877 ,  395 ,  -1272  )
( 876 ,  395 ,  -1271  )
( 875 ,  395 ,  -1270  )
( 874 ,  395 ,  -1269  )
( 873 ,  395 ,  -1268  )
( 872 ,  395 ,  -1267  )
( 871 ,  395 ,  -1266  )
( 871 ,  394 ,  -1265  )
( 871 ,  393 ,  -1264  )
( 870 ,  393 ,  -1263  )
( 869 ,  393 ,  -1262  )
( 869 ,  392 ,  -1261  )
( 868 ,  392 ,  -1260  )
( 868 ,  391 ,  -1259  )
( 867 ,  392 ,  -1259  )
( 866 ,  392 ,  -1258  )
( 866 ,  391 ,  -1257  )
( 865 ,  391 ,  -1256  )
( 865 ,  390 ,  -1255  )
( 864 ,  390 ,  -1254  )
( 865 ,  390 ,  -1255  )
( 864 ,  390 ,  -1254  )
( 865 ,  390 ,  -1255  )
( 866 ,  389 ,  -1255  )
( 867 ,  388 ,  -1255  )
( 866 ,  388 ,  -1254  )
( 865 ,  388 ,  -1253  )
( 864 ,  388 ,  -1252  )
( 863 ,  388 ,  -1251  )
( 864 ,  387 ,  -1251  )
( 864 ,  386 ,  -1250  )
( 863 ,  387 ,  -1250  )
( 862 ,  387 ,  -1249  )
( 861 ,  388 ,  -1249  )
( 860 ,  388 ,  -1248  )
( 860 ,  387 ,  -1247  )
( 859 ,  387 ,  -1246  )
( 858 ,  387 ,  -1245  )
( 857 ,  388 ,  -1245  )
( 857 ,  387 ,  -1244  )
( 858 ,  386 ,  -1244  )
( 857 ,  386 ,  -1243  )
( 857 ,  385 ,  -1242  )
( 857 ,  384 ,  -1241  )
( 856 ,  384 ,  -1240  )
( 856 ,  383 ,  -1239  )
( 856 ,  382 ,  -1238  )
( 856 ,  381 ,  -1237  )
( 856 ,  382 ,  -1238  )
( 856 ,  381 ,  -1237  )
( 855 ,  382 ,  -1237  )
( 856 ,  381 ,  -1237  )
( 856 ,  380 ,  -1236  )
( 856 ,  379 ,  -1235  )
( 856 ,  378 ,  -1234  )
( 856 ,  377 ,  -1233  )
( 856 ,  376 ,  -1232  )
( 855 ,  377 ,  -1232  )
( 855 ,  376 ,  -1231  )
( 855 ,  375 ,  -1230  )
( 856 ,  374 ,  -1230  )
( 856 ,  373 ,  -1229  )
( 856 ,  372 ,  -1228  )
( 856 ,  371 ,  -1227  )
( 856 ,  372 ,  -1228  )
( 856 ,  371 ,  -1227  )
( 856 ,  370 ,  -1226  )
( 855 ,  370 ,  -1225  )
( 855 ,  369 ,  -1224  )
( 854 ,  370 ,  -1224  )
( 855 ,  369 ,  -1224  )
( 855 ,  368 ,  -1223  )
( 855 ,  367 ,  -1222  )
( 855 ,  366 ,  -1221  )
( 855 ,  365 ,  -1220  )
( 855 ,  364 ,  -1219  )
( 856 ,  363 ,  -1219  )
( 856 ,  362 ,  -1218  )
( 856 ,  361 ,  -1217  )
( 856 ,  360 ,  -1216  )
( 856 ,  359 ,  -1215  )
( 856 ,  358 ,  -1214  )
( 856 ,  357 ,  -1213  )
( 856 ,  356 ,  -1212  )
( 856 ,  355 ,  -1211  )
( 856 ,  354 ,  -1210  )
( 856 ,  355 ,  -1211  )
( 856 ,  354 ,  -1210  )
( 855 ,  354 ,  -1209  )
( 855 ,  353 ,  -1208  )
( 855 ,  354 ,  -1209  )
( 855 ,  353 ,  -1208  )
( 855 ,  352 ,  -1207  )
( 854 ,  353 ,  -1207  )
( 854 ,  352 ,  -1206  )
( 854 ,  351 ,  -1205  )
( 854 ,  350 ,  -1204  )
( 854 ,  351 ,  -1205  )
( 854 ,  350 ,  -1204  )
( 853 ,  350 ,  -1203  )
( 853 ,  349 ,  -1202  )
( 854 ,  348 ,  -1202  )
( 854 ,  349 ,  -1203  )
( 854 ,  348 ,  -1202  )
( 854 ,  347 ,  -1201  )
( 854 ,  346 ,  -1200  )
( 854 ,  345 ,  -1199  )
( 855 ,  344 ,  -1199  )
( 855 ,  343 ,  -1198  )
( 855 ,  342 ,  -1197  )
( 856 ,  342 ,  -1198  )
( 856 ,  341 ,  -1197  )
( 856 ,  340 ,  -1196  )
( 856 ,  339 ,  -1195  )
( 856 ,  338 ,  -1194  )
( 857 ,  337 ,  -1194  )
( 857 ,  336 ,  -1193  )
( 857 ,  335 ,  -1192  )
( 858 ,  334 ,  -1192  )
( 858 ,  335 ,  -1193  )
( 859 ,  334 ,  -1193  )
( 859 ,  333 ,  -1192  )
( 860 ,  332 ,  -1192  )
( 860 ,  331 ,  -1191  )
( 860 ,  330 ,  -1190  )
( 861 ,  329 ,  -1190  )
( 860 ,  330 ,  -1190  )
( 861 ,  329 ,  -1190  )
( 862 ,  329 ,  -1191  )
( 862 ,  328 ,  -1190  )
( 862 ,  327 ,  -1189  )
( 863 ,  327 ,  -1190  )
( 864 ,  327 ,  -1191  )
( 863 ,  327 ,  -1190  )
( 864 ,  326 ,  -1190  )
( 865 ,  325 ,  -1190  )
( 865 ,  324 ,  -1189  )
( 865 ,  323 ,  -1188  )
( 864 ,  324 ,  -1188  )
( 865 ,  323 ,  -1188  )
( 866 ,  322 ,  -1188  )
( 867 ,  321 ,  -1188  )
( 867 ,  320 ,  -1187  )
( 868 ,  319 ,  -1187  )
